spCollection,sample_name,core_ORF,ARG,MRG_type,MRG,NearestDistance,ARG_type
Tailing,Tailing_JX.bin.578,JX_tailings_Scaff0874278_35,MexV,Multi-metal_resistance,IRLR,6767,multidrug
Tailing,Tailing_JX.bin.578,JX_tailings_Scaff1167176_4,multidrug_ABC_transporter,Multi-metal_resistance,RECGM,34301,multidrug
Tailing,Tailing_JX.bin.58,JX_tailings_Scaff0893813_10,multidrug_ABC_transporter,Multi-metal_resistance,IRLR,1593,multidrug
Tailing,Tailing_JX.bin.58,JX_tailings_Scaff1132508_2,sul2,Arsenic_resistance,PSTS,5795,sulfonamide
Tailing,Tailing_JX.bin.580,JX_tailings_Scaff0051361_32,adeF,Arsenic_resistance,PSTB,22881,multidrug
Tailing,Tailing_JX.bin.580,JX_tailings_Scaff0051361_33,mexE,Arsenic_resistance,PSTB,26222,multidrug
Tailing,Tailing_JX.bin.580,JX_tailings_Scaff0069008_31,LlmA_23S_ribosomal_RNA_methyltransferase,Multi-metal_resistance,CUSA,7864,MLS
Tailing,Tailing_JX.bin.588,JX_tailings_Scaff0392697_12,multidrug_ABC_transporter,Iron_resistance,FURA,2701,multidrug
Tailing,Tailing_JX.bin.59,JX_tailings_Scaff0212670_8,multidrug_ABC_transporter,Chromium_resistance,CHRF,1473,multidrug
Tailing,Tailing_JX.bin.59,JX_tailings_Scaff0677657_19,multidrug_ABC_transporter,Multi-metal_resistance,ARSBM,3397,multidrug
Tailing,Tailing_JX.bin.59,JX_tailings_Scaff0677657_20,multidrug_ABC_transporter,Multi-metal_resistance,ARSBM,5385,multidrug
Tailing,Tailing_JX.bin.591,JX_tailings_Scaff0119942_99,patA,Copper_resistance,DNAK,24955,fluoroquinolone
Tailing,Tailing_JX.bin.591,JX_tailings_Scaff1409848_11,PmrF,Iron_resistance,YBTP,23680,peptide
Tailing,Tailing_JX.bin.591,JX_tailings_Scaff1513119_82,vanX,Arsenic_resistance,PSTB,57890,glycopeptide
Tailing,Tailing_JX.bin.591,JX_tailings_Scaff1790450_43,bcrA,Copper_resistance,CORR,22024,bacitracin
Tailing,Tailing_JX.bin.591,JX_tailings_Scaff1790450_76,sul4,Copper_resistance,CORR,13887,sulfonamide
Tailing,Tailing_JX.bin.598,JX_tailings_Scaff0324147_18,tetA(48),Multi-metal_resistance,CZCP,78543,tetracycline
Tailing,Tailing_JX.bin.598,JX_tailings_Scaff0324147_6,PmrF,Multi-metal_resistance,CZCP,95463,peptide
Tailing,Tailing_JX.bin.598,JX_tailings_Scaff1326346_110,multidrug_ABC_transporter,Copper_resistance,COPR,40549,multidrug
Tailing,Tailing_JX.bin.598,JX_tailings_Scaff1326346_50,mdtK,Copper_resistance,COPR,28631,multidrug
Tailing,Tailing_JX.bin.600,JX_tailings_Scaff0669379_13,PmrF,Copper_resistance,DNAK,6570,peptide
Tailing,Tailing_JX.bin.600,JX_tailings_Scaff0869689_6,patA,Copper_resistance,DNAK,2731,fluoroquinolone
Tailing,Tailing_JX.bin.600,JX_tailings_Scaff2300904_64,multidrug_ABC_transporter,Copper_resistance,CORR,10650,multidrug
Tailing,Tailing_JX.bin.600,JX_tailings_Scaff2456974_39,clbB,Copper_resistance,CORR,20709,phenicol
Tailing,Tailing_JX.bin.600,JX_tailings_Scaff2549359_43,tetA(48),Zinc_resistance,ZRAR,25988,tetracycline
Tailing,Tailing_JX.bin.600,JX_tailings_Scaff2549359_44,tetB(48),Zinc_resistance,ZRAR,25245,tetracycline
Tailing,Tailing_JX.bin.602,JX_tailings_Scaff0279790_40,efrB,Copper_resistance,COPA,14459,multidrug
Tailing,Tailing_JX.bin.604,JX_tailings_Scaff0482326_60,tetA(48),Multi-metal_resistance,NCZA,50649,tetracycline
Tailing,Tailing_JX.bin.604,JX_tailings_Scaff0596373_50,bcrA,Arsenic_resistance,AIOR,22421,bacitracin
Tailing,Tailing_JX.bin.604,JX_tailings_Scaff1238561_8,vanH,Copper_resistance,DNAK,176572,glycopeptide
Tailing,Tailing_JX.bin.604,JX_tailings_Scaff1396434_24,multidrug_ABC_transporter,Multi-metal_resistance,TROB,40093,multidrug
Tailing,Tailing_JX.bin.604,JX_tailings_Scaff1491719_4,opcM,Iron_resistance,ACN,20350,multidrug
Tailing,Tailing_JX.bin.607,JX_tailings_Scaff1289769_2,clbB,Copper_resistance,CORR,8243,phenicol
Tailing,Tailing_JX.bin.609,JX_tailings_Scaff0319478_5,PBP-1B,Arsenic_resistance,PSTB,15807,beta-lactam
Tailing,Tailing_JX.bin.609,JX_tailings_Scaff0361558_7,bacA,Copper_resistance,CORR,5230,bacitracin
Tailing,Tailing_JX.bin.612,JX_tailings_Scaff0134744_8,multidrug_ABC_transporter,Copper_resistance,DNAK,7768,multidrug
Tailing,Tailing_JX.bin.612,JX_tailings_Scaff1267856_3,patA,Multi-metal_resistance,RUVBM,17162,fluoroquinolone
Tailing,Tailing_JX.bin.612,JX_tailings_Scaff2090010_10,kasugamycin_resistance_protein_ksgA,Multi-metal_resistance,IRLR,27970,aminoglycoside
Tailing,Tailing_JX.bin.621,JX_tailings_Scaff0293256_7,tcr3,Arsenic_resistance,ARST,6292,tetracycline
Tailing,Tailing_JX.bin.621,JX_tailings_Scaff1041486_18,tetA,Multi-metal_resistance,RUVBM,4804,tetracycline
Tailing,Tailing_JX.bin.622,JX_tailings_Scaff0364056_44,EmrB-QacA_family_major_facilitator_transporter,Copper_resistance,COPA,37433,multidrug
Tailing,Tailing_JX.bin.622,JX_tailings_Scaff1317765_5,multidrug_ABC_transporter,Copper_resistance,COPR,9508,multidrug
Tailing,Tailing_JX.bin.622,JX_tailings_Scaff1317765_6,multidrug_ABC_transporter,Copper_resistance,COPR,7706,multidrug
Tailing,Tailing_JX.bin.622,JX_tailings_Scaff1331214_3,tet39,Iron_resistance,ACN,3897,tetracycline
Tailing,Tailing_JX.bin.623,JX_tailings_Scaff0571021_29,penA,Multi-metal_resistance,RUVBM,14484,beta-lactam
Tailing,Tailing_JX.bin.623,JX_tailings_Scaff1317799_5,bacA,Multi-metal_resistance,CUSR,1944,bacitracin
Tailing,Tailing_JX.bin.63,JX_tailings_Scaff0460183_12,vanH,Copper_resistance,COPA,7479,glycopeptide
Tailing,Tailing_JX.bin.636,JX_tailings_Scaff0859561_42,vanH,Copper_resistance,CORR,42493,glycopeptide
Tailing,Tailing_JX.bin.636,JX_tailings_Scaff0877311_39,PmrF,Multi-metal_resistance,IRLR,45340,peptide
Tailing,Tailing_JX.bin.636,JX_tailings_Scaff0877311_69,TaeA,Multi-metal_resistance,IRLR,2204,pleuromutilin
Tailing,Tailing_JX.bin.636,JX_tailings_Scaff1220879_33,dfrA1,Copper_resistance,DNAK,3958,diaminopyrimidine
Tailing,Tailing_JX.bin.64,JX_tailings_Scaff0720238_1,baeR,Arsenic_resistance,PSTB,3787,multidrug
Tailing,Tailing_JX.bin.640,JX_tailings_Scaff0066086_3,PmrF,Multi-metal_resistance,CUSR,430,peptide
Tailing,Tailing_JX.bin.640,JX_tailings_Scaff0438805_17,vanX,Copper_resistance,CORR,11809,glycopeptide
Tailing,Tailing_JX.bin.640,JX_tailings_Scaff0501733_12,kasugamycin_resistance_protein_ksgA,Multi-metal_resistance,RECGM,3846,aminoglycoside
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff0130227_60,multidrug_ABC_transporter,Iron_resistance,ACN,59883,multidrug
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff0314838_53,dfrA1,Chromium_resistance,CHRA,4994,diaminopyrimidine
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff0398913_16,chloramphenicol_and_florfenicol_resistance,Arsenic_resistance,ARST,12016,phenicol
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff0454491_51,macA,Multi-metal_resistance,RUVBM,55039,MLS
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff0454491_52,macB,Multi-metal_resistance,RUVBM,53196,MLS
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff0763056_34,penA,Multi-metal_resistance,CORC,15612,beta-lactam
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff1461937_41,sul4,Copper_resistance,DNAK,11586,sulfonamide
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff1593921_43,PBP-1B,Zinc_resistance,ZRAR,13913,beta-lactam
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff1704079_107,msrA,Arsenic_resistance,PSTB,37943,MLS
Tailing,Tailing_JX.bin.641,JX_tailings_Scaff1704079_123,cob(I)alamin_adenolsyltransferase,Arsenic_resistance,PSTB,17858,unclassified
Tailing,Tailing_JX.bin.644,JX_tailings_Scaff0415065_3,patA,Multi-metal_resistance,IRLR,29045,fluoroquinolone
Tailing,Tailing_JX.bin.645,JX_tailings_Scaff0238792_6,multidrug_ABC_transporter,Multi-metal_resistance,RUVBM,10844,multidrug
Tailing,Tailing_JX.bin.645,JX_tailings_Scaff0304701_18,vanH,Multi-metal_resistance,IRLR,3277,glycopeptide
Tailing,Tailing_JX.bin.645,JX_tailings_Scaff0903824_3,TaeA,Iron_resistance,ACN,2439,pleuromutilin
Tailing,Tailing_JX.bin.645,JX_tailings_Scaff1041429_48,clbB,Arsenic_resistance,ARST,4543,phenicol
Tailing,Tailing_JX.bin.645,JX_tailings_Scaff1278380_49,bacA,Multi-metal_resistance,NIA,25942,bacitracin
Tailing,Tailing_JX.bin.645,JX_tailings_Scaff1717184_5,bacA,Multi-metal_resistance,CTPC,16468,bacitracin
Tailing,Tailing_JX.bin.649,JX_tailings_Scaff0337164_5,bcrA,Copper_resistance,ACTPC,686,bacitracin
Tailing,Tailing_JX.bin.649,JX_tailings_Scaff0337164_7,tetA(48),Copper_resistance,ACTPC,2534,tetracycline
Tailing,Tailing_JX.bin.65,JX_tailings_Scaff0040006_2,dfrA1,Copper_resistance,CORR,2832,diaminopyrimidine
Tailing,Tailing_JX.bin.650,JX_tailings_Scaff0199926_108,penA,Multi-metal_resistance,RUVBM,18521,beta-lactam
Tailing,Tailing_JX.bin.650,JX_tailings_Scaff0199926_109,penA,Multi-metal_resistance,RUVBM,16396,beta-lactam
Tailing,Tailing_JX.bin.650,JX_tailings_Scaff0199926_23,clbB,Multi-metal_resistance,RUVBM,104757,phenicol
Tailing,Tailing_JX.bin.650,JX_tailings_Scaff0199926_70,EmrB-QacA_family_major_facilitator_transporter,Multi-metal_resistance,RUVBM,58070,multidrug
Tailing,Tailing_JX.bin.650,JX_tailings_Scaff1352300_36,EmrB-QacA_family_major_facilitator_transporter,Mercury_resistance,MERA,34673,multidrug
Tailing,Tailing_JX.bin.651,JX_tailings_Scaff0267399_22,vanG,Iron_resistance,ACN,2380,glycopeptide
Tailing,Tailing_JX.bin.656,JX_tailings_Scaff0794747_247,bcrA,Copper_resistance,DNAK,10362,bacitracin
Tailing,Tailing_JX.bin.656,JX_tailings_Scaff0999165_11,tetA(48),Copper_resistance,CORS,32983,tetracycline
Tailing,Tailing_JX.bin.665,JX_tailings_Scaff0202475_25,mel,Copper_resistance,CORR,12132,MLS
Tailing,Tailing_JX.bin.672,JX_tailings_Scaff0899001_15,kasugamycin_resistance_protein_ksgA,Copper_resistance,CORR,12942,aminoglycoside
Tailing,Tailing_JX.bin.672,JX_tailings_Scaff1288136_3,patA,Copper_resistance,DNAK,1705,fluoroquinolone
Tailing,Tailing_JX.bin.675,JX_tailings_Scaff0713355_17,clbB,Copper_resistance,DNAK,2836,phenicol
Tailing,Tailing_JX.bin.675,JX_tailings_Scaff0836684_18,vanTrL,Copper_resistance,COPR,6033,glycopeptide
Tailing,Tailing_JX.bin.675,JX_tailings_Scaff1001158_36,PBP-1B,Multi-metal_resistance,MODB,25200,beta-lactam
Tailing,Tailing_JX.bin.675,JX_tailings_Scaff1085638_29,patA,Arsenic_resistance,AIOR,37019,fluoroquinolone
Tailing,Tailing_JX.bin.675,JX_tailings_Scaff1180964_32,major_facilitator_superfamily_transporter,Multi-metal_resistance,CORD,1857,multidrug
Tailing,Tailing_JX.bin.675,JX_tailings_Scaff1180964_34,major_facilitator_superfamily_transporter,Multi-metal_resistance,CORD,3938,multidrug
Tailing,Tailing_JX.bin.68,JX_tailings_Scaff0438343_16,sul2,Multi-metal_resistance,CUEA,14120,sulfonamide
Tailing,Tailing_JX.bin.68,JX_tailings_Scaff0512540_59,vanH,Multi-metal_resistance,RUVBM,39881,glycopeptide
Tailing,Tailing_JX.bin.68,JX_tailings_Scaff0520965_76,kasugamycin_resistance_protein_ksgA,Arsenic_resistance,PSTB,47841,aminoglycoside
Tailing,Tailing_JX.bin.68,JX_tailings_Scaff0574983_16,cfrC,Copper_resistance,DNAK,1640,phenicol
Tailing,Tailing_JX.bin.68,JX_tailings_Scaff0703788_16,multidrug_ABC_transporter,Mercury_resistance,MERA,5033,multidrug
Tailing,Tailing_JX.bin.680,JX_tailings_Scaff1303927_8,multidrug_ABC_transporter,Tellurium_resistance,ACTP1,61208,multidrug
Tailing,Tailing_JX.bin.683,JX_tailings_Scaff1868235_17,clbB,Arsenic_resistance,ARSM,22011,phenicol
Tailing,Tailing_JX.bin.683,JX_tailings_Scaff1868235_39,bacA,Arsenic_resistance,ARSM,2309,bacitracin
Tailing,Tailing_JX.bin.689,JX_tailings_Scaff0620533_38,penA,Multi-metal_resistance,DMEF,17692,beta-lactam
Tailing,Tailing_JX.bin.689,JX_tailings_Scaff0620533_80,tetA(48),Multi-metal_resistance,DMEF,25900,tetracycline
Tailing,Tailing_JX.bin.689,JX_tailings_Scaff2051425_2,bacA,Multi-metal_resistance,CZCD,11610,bacitracin
Tailing,Tailing_JX.bin.689,JX_tailings_Scaff2068836_21,AIM-1,Multi-metal_resistance,PERO,20292,beta-lactam
Tailing,Tailing_JX.bin.692,JX_tailings_Scaff0281998_113,tet34,Arsenic_resistance,PSTB,51058,tetracycline
Tailing,Tailing_JX.bin.692,JX_tailings_Scaff0281998_9,penA,Arsenic_resistance,PSTB,47713,beta-lactam
Tailing,Tailing_JX.bin.692,JX_tailings_Scaff0516072_90,oleB,Copper_resistance,CORR,29363,MLS
Tailing,Tailing_JX.bin.692,JX_tailings_Scaff0943533_97,clbB,Copper_resistance,DNAK,48367,phenicol
Tailing,Tailing_JX.bin.692,JX_tailings_Scaff1462307_103,multidrug_ABC_transporter,Iron_resistance,ACN,44585,multidrug
Tailing,Tailing_JX.bin.692,JX_tailings_Scaff1462307_226,cob(I)alamin_adenolsyltransferase,Iron_resistance,ACN,157216,unclassified
Tailing,Tailing_JX.bin.700,JX_tailings_Scaff0015138_3,rosB,Multi-metal_resistance,CUEA,1867,fosmidomycin
Tailing,Tailing_JX.bin.700,JX_tailings_Scaff0446581_29,clbB,Copper_resistance,DNAK,2439,phenicol
Tailing,Tailing_JX.bin.700,JX_tailings_Scaff0795379_54,PBP-1B,Multi-metal_resistance,CNRT,226,beta-lactam
Tailing,Tailing_JX.bin.705,JX_tailings_Scaff0513288_27,ugd,Multi-metal_resistance,RECGM,5243,peptide
Tailing,Tailing_JX.bin.705,JX_tailings_Scaff0675470_13,hp1181,Multi-metal_resistance,RUVBM,10081,multidrug
Tailing,Tailing_JX.bin.705,JX_tailings_Scaff0988819_78,chloramphenicol_and_florfenicol_resistance,Copper_resistance,DNAK,2395,phenicol
Tailing,Tailing_JX.bin.705,JX_tailings_Scaff1794278_54,bacA,Chromium_resistance,CHRA,5278,bacitracin
Tailing,Tailing_JX.bin.705,JX_tailings_Scaff2218967_21,kasugamycin_resistance_protein_ksgA,Copper_resistance,CORR,13237,aminoglycoside
Tailing,Tailing_JX.bin.705,JX_tailings_Scaff2297824_18,vanH,Multi-metal_resistance,CORB,468,glycopeptide
Tailing,Tailing_JX.bin.707,JX_tailings_Scaff0436331_9,hmrM,Multi-metal_resistance,CTPC,1879,multidrug
Tailing,Tailing_JX.bin.707,JX_tailings_Scaff1020990_8,emrB,Multi-metal_resistance,CTPC,4844,multidrug
Tailing,Tailing_JX.bin.707,JX_tailings_Scaff1020990_9,emrA,Multi-metal_resistance,CTPC,3679,multidrug
Tailing,Tailing_JX.bin.707,JX_tailings_Scaff1254060_5,sul4,Arsenic_resistance,PSTB,1929,sulfonamide
Tailing,Tailing_JX.bin.707,JX_tailings_Scaff1346831_2,mexH,Multi-metal_resistance,IRLR,531,multidrug
Tailing,Tailing_JX.bin.707,JX_tailings_Scaff1668948_9,emrK,Multi-metal_resistance,SILA,7845,multidrug
Tailing,Tailing_JX.bin.707,JX_tailings_Scaff1888933_7,cob(I)alamin_adenolsyltransferase,Nickel_resistance,HOXN,3166,unclassified
Tailing,Tailing_JX.bin.710,JX_tailings_Scaff0103683_24,cmeB,Multi-metal_resistance,NCZA,11264,multidrug
Tailing,Tailing_JX.bin.711,JX_tailings_Scaff1535964_107,tetA(48),Lead_resistance,PBRA,11779,tetracycline
Tailing,Tailing_JX.bin.711,JX_tailings_Scaff2008623_107,multidrug_ABC_transporter,Iron_resistance,ACN,7734,multidrug
Tailing,Tailing_JX.bin.711,JX_tailings_Scaff2008623_108,multidrug_ABC_transporter,Iron_resistance,ACN,5792,multidrug
Tailing,Tailing_JX.bin.711,JX_tailings_Scaff2008623_39,penA,Iron_resistance,ACN,75111,beta-lactam
Tailing,Tailing_JX.bin.711,JX_tailings_Scaff2174728_4,tetA(48),Multi-metal_resistance,TROB,103789,tetracycline
Tailing,Tailing_JX.bin.711,JX_tailings_Scaff2174728_48,bcrA,Multi-metal_resistance,TROB,62362,bacitracin
Tailing,Tailing_JX.bin.711,JX_tailings_Scaff2366858_31,chloramphenicol_and_florfenicol_resistance,Multi-metal_resistance,RECGM,7192,phenicol
Tailing,Tailing_JX.bin.712,JX_tailings_Scaff0217492_35,bcrA,Multi-metal_resistance,RUVBM,1465,bacitracin
Tailing,Tailing_JX.bin.713,JX_tailings_Scaff0098620_2,baeR,Arsenic_resistance,PSTB,824,multidrug
Tailing,Tailing_JX.bin.713,JX_tailings_Scaff0228601_9,patA,Copper_resistance,CORR,6542,fluoroquinolone
Tailing,Tailing_JX.bin.713,JX_tailings_Scaff0845331_11,sul4,Arsenic_resistance,PSTC,2816,sulfonamide
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff0809165_199,tetX,Arsenic_resistance,ARST,35374,tetracycline
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff0809165_51,bcrA,Arsenic_resistance,ARST,187173,bacitracin
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff0972575_155,multidrug_ABC_transporter,Arsenic_resistance,ARSB,30906,multidrug
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff0972575_216,bcrA,Arsenic_resistance,ARSB,102163,bacitracin
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff0972575_45,OpmB,Multi-metal_resistance,GOLT,55439,multidrug
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff0972575_48,mdtA,Multi-metal_resistance,GOLT,47915,multidrug
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff1371818_49,vanTrL,Iron_resistance,ACN,49554,glycopeptide
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff1371818_71,multidrug_ABC_transporter,Iron_resistance,ACN,69424,multidrug
Tailing,Tailing_JX.bin.717,JX_tailings_Scaff1397251_113,bacA,Arsenic_resistance,ARSB,148661,bacitracin
Tailing,Tailing_JX.bin.718,JX_tailings_Scaff0060220_25,macA,Copper_resistance,CORR,15479,MLS
Tailing,Tailing_JX.bin.718,JX_tailings_Scaff0180154_4,vanH,Copper_resistance,CORR,70832,glycopeptide
Tailing,Tailing_JX.bin.718,JX_tailings_Scaff0887562_5,THIN-B,Copper_resistance,CORR,6392,beta-lactam
Tailing,Tailing_JX.bin.718,JX_tailings_Scaff1213674_38,mdtK,Multi-metal_resistance,CTPC,28407,multidrug
Tailing,Tailing_JX.bin.718,JX_tailings_Scaff1213674_9,tetA(48),Multi-metal_resistance,CTPC,2777,tetracycline
Tailing,Tailing_JX.bin.719,JX_tailings_Scaff2505552_1,bacA,Multi-metal_resistance,CZCP,1750,bacitracin
Tailing,Tailing_JX.bin.726,JX_tailings_Scaff2298938_3,arlS,Multi-metal_resistance,SILR,706,multidrug
Tailing,Tailing_JX.bin.728,JX_tailings_Scaff1204565_17,cob(I)alamin_adenolsyltransferase,Copper_resistance,RICR,16471,unclassified
Tailing,Tailing_JX.bin.742,JX_tailings_Scaff1104141_162,dfrD,Multi-metal_resistance,COPAM,131840,diaminopyrimidine
Tailing,Tailing_JX.bin.742,JX_tailings_Scaff1104141_26,PmrF,Multi-metal_resistance,COPAM,244836,peptide
Tailing,Tailing_JX.bin.742,JX_tailings_Scaff2221879_251,kasugamycin_resistance_protein_ksgA,Copper_resistance,DNAK,20401,aminoglycoside
Tailing,Tailing_JX.bin.742,JX_tailings_Scaff2221879_321,Staphylococcus_mupA_conferring_resistance_to_mupirocin,Arsenic_resistance,ARST,9634,mupirocin
Tailing,Tailing_JX.bin.742,JX_tailings_Scaff2221879_349,clbA,Arsenic_resistance,ARST,29168,phenicol
Tailing,Tailing_JX.bin.742,JX_tailings_Scaff2221879_44,vanH,Copper_resistance,DNAK,193928,glycopeptide
Tailing,Tailing_JX.bin.743,JX_tailings_Scaff0404505_54,Staphylococcus_mupA_conferring_resistance_to_mupirocin,Multi-metal_resistance,CTPC,35743,mupirocin
Tailing,Tailing_JX.bin.743,JX_tailings_Scaff0958526_60,penA,Chromium_resistance,RECG,24307,beta-lactam
Tailing,Tailing_JX.bin.743,JX_tailings_Scaff1383677_15,multidrug_ABC_transporter,Copper_resistance,DNAK,15662,multidrug
Tailing,Tailing_JX.bin.744,JX_tailings_Scaff0158756_60,multidrug_ABC_transporter,Multi-metal_resistance,RUVBM,18974,multidrug
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff0100885_69,vanH,Arsenic_resistance,ARST,72435,glycopeptide
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff0923468_123,tetA(48),Multi-metal_resistance,ARSBM,70757,tetracycline
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff0923468_125,cpaA,Multi-metal_resistance,ARSBM,71979,aminoglycoside
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff0923468_25,patA,Arsenic_resistance,ARSM,19302,fluoroquinolone
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff1174163_37,bacA,Multi-metal_resistance,IRLR,31883,bacitracin
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff2050683_103,bcrA,Copper_resistance,DNAK,46481,bacitracin
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff2184603_20,vanTrL,Copper_resistance,CTPV,21391,glycopeptide
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff2184603_53,patA,Copper_resistance,CTPV,16067,fluoroquinolone
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff2637201_110,bacA,Copper_resistance,COPR,117861,bacitracin
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff2637201_12,cystathionine_beta-lyase_patB,Copper_resistance,COPR,5196,unclassified
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff2637201_81,multidrug_ABC_transporter,Copper_resistance,COPR,88098,multidrug
Tailing,Tailing_JX.bin.745,JX_tailings_Scaff2637201_82,multidrug_ABC_transporter,Copper_resistance,COPR,89597,multidrug
Tailing,Tailing_JX.bin.751,JX_tailings_Scaff0150295_14,clbB,Multi-metal_resistance,RECGM,7883,phenicol
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff0075191_181,bpeF,Multi-metal_resistance,CZRA,240896,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff0075191_339,multidrug_ABC_transporter,Multi-metal_resistance,CZRA,69513,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff0075191_414,multidrug_ABC_transporter,Multi-metal_resistance,CZRA,7707,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff0075191_6,rphB,Multi-metal_resistance,CZRA,459879,rifamycin
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff0075191_65,mexF,Multi-metal_resistance,CZRA,379337,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff0682234_12,bcrA,Copper_resistance,DNAK,124568,bacitracin
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff0682234_271,vanD,Copper_resistance,DNAK,209812,glycopeptide
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff0682234_93,dfrA1,Copper_resistance,DNAK,19195,diaminopyrimidine
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff1162836_137,mdsB,Multi-metal_resistance,NCCA,80531,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff1162836_211,emrB,Multi-metal_resistance,NCCA,172263,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff1162836_212,emrA,Multi-metal_resistance,NCCA,174138,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff1162836_385,bcrA,Tellurium_resistance,TERD,33270,bacitracin
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff1162836_427,patA,Tellurium_resistance,TERD,116950,fluoroquinolone
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff1162836_677,TLA-1,Tellurium_resistance,TERD,448513,beta-lactam
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff1162836_783,opcM,Tellurium_resistance,TERD,583816,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff1162836_784,mexF,Tellurium_resistance,TERD,585219,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff2664658_29,vanX,Multi-metal_resistance,RECGM,467273,glycopeptide
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff2664658_47,mexF,Multi-metal_resistance,RECGM,444296,multidrug
Tailing,Tailing_JX.bin.752,JX_tailings_Scaff2664658_48,cmeA,Multi-metal_resistance,RECGM,443181,multidrug
